4423,arame,(metal) wire,eles cercaram o terreno com arame farpado e colocaram avisos.,– They surrounded the lot with barbed wire and put up warning signs.,[sound:arame.ogg],
4424,flutuar,"to float, fluctuate",os navios flutuavam na superfície do mar.,– The ships floated on the surface of the sea.,[sound:flutuar.ogg],
4425,atrativo,attractive (quality),"o lago foi um local turisticamente atractivo, durante a colonização.",– The lake was an area attractive to tourists during the colonization.,[sound:atrativo.ogg],
4426,luva,glove,"calmo, o marquês tirou a luva de sua mão direita.",– The Marquis calmly removed the glove from his right hand.,[sound:luva.ogg],
4427,vinculado,"linked, bound, connected to",o jogo do bicho é sujo porque está vinculado ao tráfico de drogas.,– The game of bicho is tainted because it is linked to drug trafficking.,[sound:vinculado.ogg],
4428,propício,"favorable, propitious","se aquela ocasião fosse propícia, talvez consumássemos o ato.","– If that occasion had been favorable, maybe we would have done the deed.",[sound:propício.ogg],
4429,envelhecer,to grow old,"o tenente envelhecia, presa da artrite que progredia inexoravelmente.","– The lieutenant was growing older, a captive to his arthritis which was progressing relentlessly.",[sound:envelhecer.ogg],
4430,dia-a-dia,"everyday life, day to day",rusgas e pequenas desavenças fazem parte do dia-a-dia do vigário.,– Fights and small disagreements are a part of the everyday life of the vicar.,[sound:dia-a-dia.ogg],
4431,casto,chaste,"ele cobiçava a mulher, não era casto.","– He lusted after the woman, he wasn’t chaste.",[sound:casto.ogg],
4432,cera,wax,vimos uma espécie de museu de cera.,–We saw a kind of wax museum.,[sound:cera.ogg],
4433,reverter,"to reverse, revert","em 1999, médicos norte-americanos conseguiram reverter os efeitos.","– In 1999, North American doctors succeeded in reversing the effects.",[sound:reverter.ogg],
4434,obscuro,obscure,um obscuro instinto dizia-lhes que havia uma desgraça iminente.,– An obscure instinct told them that some misfortune was imminent.,[sound:obscuro.ogg],
4435,continental,continental,existem actualmente dois glaciares continentais; um cobre a Groenlândia.,– There are currently two continental glaciers; one covers Greenland.,[sound:continental.ogg],
4436,publicitário,advertising,o rádio interrompeu a mensagem publicitária.,– The radio station interrupted the commercial advertising.,[sound:publicitário.ogg],
4437,choro,weeping,"gritos, choro, lágrimas foi a resposta da população enraivecida.","– Shouting, weeping and tears were the response from the outraged population.",[sound:choro.ogg],
4438,explosivo,explosive,"uma bomba, dez quilos de explosivos misturados com pregos, desfez completamente um autocarro.","–A bomb made up of ten kilograms of explosives mixed with nails, totally destroyed a bus.",[sound:explosivo.ogg],
4439,protetor,"protector, protective, patron",este rei foi grande amante e protector das artes.,– This king was a great admirer and patron of the arts.,[sound:protetor.ogg],
4440,marketing,marketing,alguns produtos são apoiados por campanhas de marketing a longo prazo.,– Some products are supported by long-term marketing campaigns.,[sound:marketing.ogg],
4441,sincero,sincere,as suas crenças religiosas eram sinceras; acreditava firmemente.,– His religious beliefs were sincere; he firmly believed.,[sound:sincero.ogg],
4442,sargento,sergeant,muitos dos sargentos que fizeram a guerra são hoje tenentes e capitães.,– Many of the sergeants that caused the war are now lieutenants and captains.,[sound:sargento.ogg],
4443,oitavo,eighth,os alunos do oitavo ano terão também transporte gratuito.,– Eighth grade students will also have free transportation.,[sound:oitavo.ogg],
4444,troço,"something, stuff, section of road [EP]","ele levou uma multa. Foi um troço ruim, um troço chato.","– He got a fine. That was something bad, something upsetting.",[sound:troço.ogg],
4445,livremente,freely,o termo pode ser livremente interpretado.,–The term can be freely interpreted.,[sound:livremente.ogg],
4446,difusão,"spreading, diffusion",ele deu um grande contributo para a difusão do hinduísmo no Ocidente.,– He made a great contribution to the spreading of Hinduism in the West.,[sound:difusão.ogg],
4447,defensivo,defensive,é sempre necessária pilotagem defensiva e preventiva.,– Defensive and preventive driving is always necessary.,[sound:defensivo.ogg],
4448,atar,"to bind, tie up",o policial atou as mãos do homem.,–The police officer bound the man’s hands.,[sound:atar.ogg],
4449,indiferença,indifference,ele respondia-lhes com indiferença ou desprezo.,– He would respond to them with indifference or disdain.,[sound:indiferença.ogg],
4450,acervo,large collection [BP],o museu possui um acervo variado de obras famosas e belíssimas.,– The museum owns a large collection of famous and beautiful works.,[sound:acervo.ogg],
4451,concentrado,concentrated,o poeta estava tão concentrado que só à quarta interrogação respondeu.,– The poet was so concentrated that he only answered after being asked four times.,[sound:concentrado.ogg],
4452,distanciar,to distance,o tempo faz-nos distanciar dos acontecimentos.,– Time distances us from events.,[sound:distanciar.ogg],
4453,credibilidade,credibility,é uma região cujos políticos não têm nenhuma credibilidade.,– It is a region whose politicians have no credibility.,[sound:credibilidade.ogg],
4454,acusado,accused,os acusados vão aguardar na prisão o julgamento.,– The accused will wait for the verdict in prison,[sound:acusado.ogg],
4455,rolo,"scroll, roll",ela trazia na mão um rolo de papiro grosseiro.,– She was carrying a scroll of coarse papyrus in her hand.,[sound:rolo.ogg],
4456,usina,"plant, factory [BP]",a usina se capacitará a vender o equivalente a 100mW/h.,– The power plant is able to sell the equivalent of 100 megawatts per hour.,[sound:usina.ogg],
4457,previamente,previously,os astronautas foram previamente treinados para enfrentar a exaustão.,– The astronauts were previously trained to deal with exhaustion.,[sound:previamente.ogg],
4458,violação,violation,"onde existir regra, haverá violação da regr.","– Where a rule exists, there will be a violation of that rule.",[sound:violação.ogg],
4459,arquipélago,archipelago,o arquipélago tem cerca de 651 mil habitantes.,– The archipelago has about 651 thousand  inhabitants.,[sound:arquipélago.ogg],
4460,especificar,to specify,"o primeiro-ministro anunciou a criação, sem especificar quando, de uma nova polícia secreta.","– The prime minister announced the creation, without specifying when, of a new secret police force.",[sound:especificar.ogg],
4461,pasto,"animal feed, pasture, food",a boca animal precisava de pasto e de frescura.,– The animal mouth needed feed and fresh air.,[sound:pasto.ogg],
4462,feixe,"shaft, ray (light), bundle",um feixe de luz branca incide sobre a superfície.,– A shaft of white light fell upon the surface.,[sound:feixe.ogg],
4463,discriminação,discrimination,note-se que a discriminação contra os estrangeiros é legal no Japão.,– Let it be noted that discrimination against foreigners is legal in Japan.,[sound:discriminação.ogg],
4464,fértil,fertile,é incrível ver campos enormes e férteis por cultivar.,"– It is incredible to see enormous, fertile fields yet to be cultivated.",[sound:fértil.ogg],
4465,marcador,"goal scorer, marker",foi o melhor marcador do campeonato.,– He was the best scorer of the championship.,[sound:marcador.ogg],
4466,vetor,vector,um vector pode ser representado geometricamente por uma seta.,– A vector can be represented geometrically by an arrow.,[sound:vetor.ogg],
4467,parcialmente,partially,"o tubo tem uma forma compacta, parcialmente cilíndrica e parcialmente cónica.","– The tube has a compact form, which is partially cylindrical and partially conical.",[sound:parcialmente.ogg],
4468,compacto,compact,os discos tradicionais e os discos compactos (CD) armazenam música.,– Traditional records and compact discs (CDs) store music.,[sound:compacto.ogg],
4469,aluguel,rent [BP],eu não tinha como pagar aluguel e mudei.,–I didn’t have anyway to pay rent so I moved.,[sound:aluguel.ogg],
4470,remover,to remove,a decisão remove o último obstáculo à formação de um novo governo.,– The decision removes the last obstacle to the formation of a new government.,[sound:remover.ogg],
4471,instabilidade,instability,a culpa da instabilidade no país é dos dirigentes.,– The blame for the instability in the country goes to its leaders.,[sound:instabilidade.ogg],
4472,superioridade,superiority,a sua evidente superioridade militar possibilitou-lhe a negociação do tratado.,– Their obvious military superiority made it possible for them to negotiate the treaty.,[sound:superioridade.ogg],
4473,suposto,supposed,outros cinco supostos integrantes da quadrilha estão sendo procurados.,– Another five supposed members of the gang are being searched for.,[sound:suposto.ogg],
4474,miserável,miserable,"ai de mim, que tantos anos desperdiçados vivi neste miserável estado!","– Wo is me, for all the many wasted years I have lived in this miserable condition!",[sound:miserável.ogg],
4475,mouro,moor,sua vitória contra os mouros permitiu travar o avanço islâmico na Europa.,– His victory against the Moors stopped the Islamic advance in Europe.,[sound:mouro.ogg],
4476,cumprimentar,to greet,os dois homens cumprimentaram-se reservadamente.,– The two men reservedly greeted one another.,[sound:cumprimentar.ogg],
4477,coerente,coherent,cada acção realizada deve ser lógica e coerente.,– Every action taken should be logical and coherent.,[sound:coerente.ogg],
4478,aperfeiçoar,to perfect,"o artista partiu para Roma, a fim de aperfeiçoar a sua técnica.",– The artist left for Rome in order to perfect his technique.,[sound:aperfeiçoar.ogg],
4479,unicamente,"solely, only","ele passou a dedicar-se, unicamente, a seus cursos.",– He started to dedicate himself solely to his classes.,[sound:unicamente.ogg],
4480,boletim,bulletin,as informações serão publicadas no boletim oficial.,– The information will be published in the official bulletin.,[sound:boletim.ogg],
4481,tabuleiro,"(game) board, tray",as pedras do tabuleiro de xadrez movimentam-se.,– Some game pieces on a chess board are moved about.,[sound:tabuleiro.ogg],
4482,didático,"teaching, didactic",a universidade dirige-se a populações adultas utilizando meios didácticos escritos.,– The university is geared towards the adult population by using written teaching methods.,[sound:didático.ogg],
4483,assaltar,"to rob, assault, mug",a velhinha foi assaltada durante a noite.,– The little old lady was robbed during the night,[sound:assaltar.ogg],
4484,toca,"den, burrow, lair",resolvi que o melhor era vir pessoalmente à toca do lobo.,– I decided that it was best to personally come to the wolf’s den.,[sound:toca.ogg],
4485,contribuinte,"taxpayer, contributor","quem paga tudo somos nós, os contribuintes, e queremos nosso retorno.","– We, the taxpayers, pay for everything and we want what’s ours.",[sound:contribuinte.ogg],
4486,consequente,subsequent,a seca prolongada e a consequente escassez de comida pôs em risco a vida de milhões.,– The prolonged drought and the subsequent scarcity of food threatened the lives of millions.,[sound:consequente.ogg],
4487,desmentir,"to deny, contradict, expose",a candidata não confirma nem desmente esta possibilidade.,– The candidate doesn’t confirm nor deny this possibility.,[sound:desmentir.ogg],
4488,indenização,reparation [BP],Carlos foi reclamar ao governo uma indemnização pelos prejuízos sofridos.,– Carlos went to the government and demanded reparations for the damages suffered.,[sound:indenização.ogg],
4489,intensificar,to intensify,"as forças norte-americanas intensificaram, assim, os bombardeios aéreos.",– The North American forces thus intensified their air attacks.,[sound:intensificar.ogg],
4490,ente,"being, person",acreditamos num Ente Supremo.,–We believe in a Supreme Being.,[sound:ente.ogg],
4491,analista,analyst,"na avaliação de analistas, o negócio deve ter forte impacto no mercado.","– According to the analysts’ evaluation, the deal should have a strong impact on the market.",[sound:analista.ogg],
4492,embaixo,"under, beneath, underneath [BP]",Arnaldo fora sentar-se embaixo da árvore.,–Arnaldo went to sit under the tree.,[sound:embaixo.ogg],
4493,explícito,explicit,os parágrafos fazem alusão explícita à idéia principal do texto.,– The paragraphs make explicit allusion to the main idea of the text.,[sound:explícito.ogg],
4494,compartilhar,to share,temos compartilhado nossas experiências com eles.,– We have shared our experiences with them.,[sound:compartilhar.ogg],
4495,ibérico,Iberian,os romanos chegaram à Península Ibérica em 218 a.C.,– The Romans arrived on the Iberian Peninsula in 218 B.C.,[sound:ibérico.ogg],
4496,inocência,innocence,até aos 12 anos viveu em santa inocência na casa dos pais.,"– Until the age of twelve,he lived in holy innocence in his parents’ home.",[sound:inocência.ogg],
4497,horizontal,horizontal,o tabuleiro inclui 19 linhas horizontais e 19 verticais.,– The board includes 19 horizontal lines and 19 vertical lines.,[sound:horizontal.ogg],
4498,brando,"gentle, tender, soft","a sua voz era branda, sem os tons ingratos, intimativos e duros.","– His voice was gentle, without those unpleasant, intimidating or hard tones.",[sound:brando.ogg],
4499,nó,knot,ele queria dizer mais mas punha-se-lhe um nó na garganta.,– He wanted to speak but he felt as if he had a knot in his throat.,[sound:nó.ogg],
4500,estrago,"damage, destruction",pastilhas impuras podem provocar estragos devastadores no organismo.,– Impure pills can cause devastating damage to an organism.,[sound:estrago.ogg],
4501,espantoso,"shocking, surprising",o saldo de mortos da guerra é espantoso.,–The death toll from the war is shocking.,[sound:espantoso.ogg],
4502,inscrever,"to enroll, register",a diretora do curso sugeriu que me inscrevesse nele.,– The course’s director suggested that I enroll in it.,[sound:inscrever.ogg],
4503,frade,friar,o frade espanhol foi da ordem dos carmelitas.,– The Spanish friar was from the Order of the Carmelites.,[sound:frade.ogg],
4504,antecedente,previous (history),os suspeitos não têm antecedentes criminais nem espírito violento.,– The suspects don’t have a criminal history or a violent predisposition.,[sound:antecedente.ogg],
4505,ginásio,"middle school [BP], gymnasium",fiz o primário e o ginásio em colégios particulares.,– I completed elementary and middle school in private schools.,[sound:ginásio.ogg],
4506,vigiar,"to keep an eye on, watch over",o Banco Central continua vigiando de perto o mercado do dólar.,– The Central Bank continues to keep a close eye on the dollar market.,[sound:vigiar.ogg],
4507,aviação,aviation,este tipo de avião é muito utilizado na aviação de transporte regional.,– This type of plane is used a lot in regional aviation.,[sound:aviação.ogg],
4508,galho,branch,os ovos encontram-se nos galhos de diversas árvores.,– The eggs are found in the branches of a variety of trees.,[sound:galho.ogg],
4509,suíço,Swiss,eles não punham dinheiro nos bancos suíços; só os ricos punham.,– They didn’t put money in Swiss banks; only the rich do.,[sound:suíço.ogg],
4510,inovador,"innovative, innovator",o cinema dele afirmou-se revolucionário e inovador.,– His film-making proved to be revolutionary and innovative.,[sound:inovador.ogg],
4511,brutal,brutal,"as tácticas brutais empregues pelo governo, tais como a tortura, foram condenadas.","– The brutal tactics employed by the government, such as torture, were condemned.",[sound:brutal.ogg],
4512,ilustração,illustration,ele tornou-se conhecido através das suas inúmeras ilustrações para livros e revistas.,– He became known for his countless illustrations for books and magazines.,[sound:ilustração.ogg],
4513,homossexual,homosexual,não é verdade que todos os homossexuais tenham aparência afeminada.,– It isn’t true that all homosexuals have an effeminate appearance.,[sound:homossexual.ogg],
4514,roxo,"dark red, scarlet","havia flores roxas e vermelhas, manchadas pelo sangue do santo.","– There were scarlet and red flowers, which had been stained by the blood of the saint.",[sound:roxo.ogg],
4515,difundir,"to spread, broadcast",estes estudiosos vieram depois a difundir as novas ideias como professores.,– These scholars later came to spread their new ideas as professors.,[sound:difundir.ogg],
4516,recolha,"compilation, collection [EP]",será feita uma recolha de todas as publicações existentes sobre a matéria [EP.,– A compilation will be made of all existing publications on the subject.,[sound:recolha.ogg],
4517,despacho,"decree, resolution, decision","não há nem poderia haver, por despacho, qualquer alteração da situação actual, comunicou o Ministério.","– There is not, nor could there be, by decree, any alteration to the current situation, the Ministry communicated.]",[sound:despacho.ogg],
4518,cortina,curtain,"das janelas e portas pendiam cortinas e sanefas, graciosamente postas.",– Curtains and valances were graciously hung from the windows and doors.,[sound:cortina.ogg],
4519,solicitação,"request, solicitation",o consulado recebeu 650 mil solicitações de visto de entrada nos Estados Unidos.,– The Consulate received 650 thousand requests for entry visas to the United States.,[sound:solicitação.ogg],
4520,agregado,"aggregate, mixture",a religião dos samaritanos era um agregado do verdadeiro e do falso.,– The religion of the Samaritans was an aggregate of the true and the false.,[sound:agregado.ogg],
4521,inundação,flood,os últimos três anos foram marcados por inundações e secas alternadas.,– The last three years have been characterized by alternating floods and droughts.,[sound:inundação.ogg],
4522,exigente,demanding,às vezes eu penso que eu sou muito exigente comigo mesma.,– Sometimes I think I am too demanding of myself.,[sound:exigente.ogg],
4523,fatia,"share, slice, piece",a maior fatia do novo investimento destina-se à compra de equipamentos.,– The biggest share of the new investment has been earmarked for the purchase of equipment.,[sound:fatia.ogg],
4524,espreitar,"to peek, pry","ele abriu a porta devagarinho, espreitando se tinha alguém que pudesse vê-lo.","– He slowly opened the door, peeking out to see if anyone could see him.",[sound:espreitar.ogg],
4525,cota,quota,discutiram um aumento das cotas de importação.,– They discussed an increase in import quotas.,[sound:cota.ogg],
4526,enquadrar,"to fall into, fit into, abide by",as pessoas que beneficiam-se de asilo político enquadram-se na categoria de refugiados.,– The people that benefit from political asylum fall into the category of refugees.,[sound:enquadrar.ogg],
4527,melodia,melody,"o guitarrista aprende harmonia e melodia, já que o ritmo está implícito.","– Guitar players learn harmony and melody, since rhythm is implicit.",[sound:melodia.ogg],
4528,porventura,"perhaps, maybe, by chance","tu és triste, e porventura tens razão de ser assi.","– You’re sad, and perhaps you have reason to be.",[sound:porventura.ogg],
4529,sufocar,to suffocate,sua respiração ficou ofegante; ele quase sufocou.,– He became short of breath; he almost suffocated.,[sound:sufocar.ogg],
4530,helicóptero,helicopter,duas das feridas foram transportadas de helicóptero.,– Two of the wounded women were transported by helicopter.,[sound:helicóptero.ogg],
4531,especialização,specialization,quatro homens com especialização em áreas específicas cumpriram missão no país africano.,– Four men with specializations in specific areas filled missions in the African country.,[sound:especialização.ogg],
4532,antepassado,ancestor,"Abraão é, segundo a tradição, o antepassado de Maomé e do povo árabe.","– Abraham is, according to tradition, the ancestor of Muhammad and of the Arab people.",[sound:antepassado.ogg],
4533,equivaler,to be equivalent,"um excesso de 1,5 milhão de sacas equivale a 10% da cota anual.",– An excess of 1.5 million sacks is equivalent to 10% of the annual quota.,[sound:equivaler.ogg],
4534,englobar,to encompass,a federação israelita engloba 64 entidades do Estado.,– The Israelite federation encompasses 64 governmental entities.,[sound:englobar.ogg],
4535,grilo,cricket,os grilos friccionam as asas para produzir som.,– Crickets rub their wings together to make sound.,[sound:grilo.ogg],
4536,oportuno,"opportune, timely",por isso fomos aguardando por um momento mais oportuno.,– For that reason we were waiting for a more opportune moment.,[sound:oportuno.ogg],
4537,arrepender,"to repent, regret",todos precisamos nos arrepender de vez em quando.,– We all need to repent once in a while.,[sound:arrepender.ogg],
4538,energético,"of energy, energetic",utiliza-se esta fonte energética para gerar electricidade.,– This energy source is utilized to generate electricity.,[sound:energético.ogg],
4539,pendurado,hung,um quadro pendurado na parede pode ter a função de decorar a sala.,– A painting hung on a wall can serve to decorate a room.,[sound:pendurado.ogg],
4540,inclusão,inclusion,a inclusão do basquete nos Jogos Olímpicos deu-se em 1936.,– The inclusion of basketball in the Olympic Games took place in 1936.,[sound:inclusão.ogg],
4541,berço,"crib, cradle, homeland",a menina tornou a chorar no berço.,–The little girl began to cry again in her crib.,[sound:berço.ogg],
4542,revólver,revolver,o exame mostrou que o revólver foi usado para matar duas das vítimas.,– The test showed that the revolver was used to kill two of the victims.,[sound:revólver.ogg],
4543,pálido,pale,"o padre levava as mãos ao rosto, pálido do cansaço e da abstinência.","– The Catholic Father lifted his hands to his face, pale from exhaustion and fasting.",[sound:pálido.ogg],
4544,fecho,"bolt, latch, clasp, lock",Bento esperava com a mão no fecho da porta.,– Bento waited with his hand on the door’s bolt.,[sound:fecho.ogg],
4545,cómico,"comic, comedian","era um cômico nato, espontâneo, capaz do seu próprio show.","– He was a natural-born comic, spontaneous and capable of creating his own show.",[sound:cómico.ogg],pt-pt
4546,cômico,"comic, comedian","era um cômico nato, espontâneo, capaz do seu próprio show.","– He was a natural-born comic, spontaneous and capable of creating his own show.",[sound:cômico.ogg],pt-br
4547,vivência,"life, life experience",as suas criações são influenciadas pela sua vivência em África.,– His creations are influenced by life experience in Africa.,[sound:vivência.ogg],
4548,omissão,omission,a publicidade é enganosa por omissão quando deixa de informar.,– Publicity is deceitful by omission when it neglects to inform.,[sound:omissão.ogg],
4549,empreender,to undertake,napoleão empreendeu um golpe de Estad.,– Napoleon undertook a coup.,[sound:empreender.ogg],
4550,adicional,additional,"isso poderá provocar um aumento adicional de 0,1% a 3,7% no preço.",– That could cause an additional 0.1 to 3.7 percent increase in the price.,[sound:adicional.ogg],
4551,oxigénio,oxygen,os organismos anaeróbicos sobrevivem sem oxigénio.,– Anaerobic organisms can survive without oxygen.,[sound:oxigénio.ogg],pt-pt
4552,oxigênio,oxygen,os organismos anaeróbicos sobrevivem sem oxigênio.,– Anaerobic organisms can survive without oxygen.,[sound:oxigênio.ogg],pt-br
4553,sigilo,secrecy,"como o sigilo era completo, ninguém sabia o meu paradeiro.","– As complete secrecy was maintained, nobody knew where I was staying.",[sound:sigilo.ogg],
4554,suor,sweat,o suor escorria-lhe por todo o corpo.,– Sweat was running down his whole body.,[sound:suor.ogg],
4555,espesso,"thick, dense, opaque",pela janela aberta entrava o ar frio da serra e a névoa espessa.,– The cold mountain air and the thick fog poured in through the open window.,[sound:espesso.ogg],
4556,inverso,"opposite, inverse, contrary","era a fé que fazia um acto ser bom ou mau, e não o inverso.","– It was faith which made an act good or bad, not the opposite.",[sound:inverso.ogg],
4557,toalha,towel,"o cabelo, depois de muito esfregado pela toalha, transformou-se numa grenha medonha.","– Her hair, after being rubbed with the towel, became a tangled mess.",[sound:toalha.ogg],
4558,incerto,"uncertain, unsure","não vamos investir, já que o futuro é incert.","– We won’t invest, since the future is uncertain.",[sound:incerto.ogg],
4559,densidade,density,a densidade populacional para o estado é de 90 habitantes por quilômetro quadrado.,– The state’s population density is 90 inhabitants per square kilometer.,[sound:densidade.ogg],
4560,hino,"anthem, hymn","a banda tocava o hino nacional, festejando a vitória.","– The band played the national anthem, celebrating the victory.",[sound:hino.ogg],
4561,preceito,"precept, order, norm",a educação é adotada como um preceito de suma importância nesta religião.,– Education is adopted as a precept of utmost importance in this religion.,[sound:preceito.ogg],
4562,bruxa,witch,a caça às bruxas é muitas vezes acompanhada de histeria.,– Witch hunts are often accompanied by hysteria.,[sound:bruxa.ogg],
4563,sobrepor,"to take precedence over, surpass","de acordo com o redactor do jornal, as notícias locais devem sobrepôr-se às nacionais.","– According to the newspaper editor, local news should take precedence over national news.",[sound:sobrepor.ogg],
4564,sobrinha,niece,ele chamou a irmã e a sobrinha emostrou-lhes a caixa vazia.,– He called over his sister and his niece and showed them the empty box.,[sound:sobrinha.ogg],
4565,cultivo,act of planting,o cultivo das plantas pode ser feito ao ar livre.,– The cultivation of these plants can be done in open air.,[sound:cultivo.ogg],
4566,desvantagem,disadvantage,este estudo visa apontar vantagens e desvantagens de ambos.,– The objective of the study is to point out the advantages and disadvantages of both.,[sound:desvantagem.ogg],
4567,punho,"fist, wrist, cuff","ele fechou o punho enfraquecido, e começou a atirar murros.",– He closed his weakened fist and began to swing.,[sound:punho.ogg],
4568,bosque,grove,"nas planícies do norte, há grandes bosques de coníferas.","– On the northern plains, there are large groves of conifer trees.",[sound:bosque.ogg],
4569,cotação,"value, estimate",variavam as cotações do mercado internacional de petróleo.,– The international market value of oil fluctuates.,[sound:cotação.ogg],
4570,luto,mourning,"venho de luto, o meu pai morreu.",– I am in mourning; my father has died.,[sound:luto.ogg],
4571,precedente,precedent,tratou-se de um atentado terrorista sem precedentes.,– It was a terrorist attack without precedent.,[sound:precedente.ogg],
4572,pontapé,kick,o jogador fez um bonito golo em pontapé de bicicleta.,– The player made a beautiful goal with a bicycle kick.,[sound:pontapé.ogg],
4573,varejo,retail (trade) [BP],"levariam a um aumento de 0,1345% no preço ao varejo.",– They would cause a 0.1345% increase in the retail price.,[sound:varejo.ogg],
4574,espetacular,spectacular,estas cataratas constituem uma espectacular atracção turística.,– These water falls are a spectacular tourist attraction.,[sound:espetacular.ogg],
4575,esquecimento,forgetfulness,a pessoa senil fica confusa e padece de um esquecimento extremo.,– Senile people become confused and suffer from extreme forgetfulness.,[sound:esquecimento.ogg],
4576,aplicado,applied,exerceram grande influência na arquitectura e nas artes aplicadas.,– They exert a big influence on architecture and the applied arts.,[sound:aplicado.ogg],
4577,documentação,documentation,o protocolo faz parte da documentação enviada pelo governo à Assembléia Legislativa.,– The protocol is part of the documentation sent by the government to the Legislative Assembly.,[sound:documentação.ogg],
4578,inauguração,inauguration,o momento alto foi a inauguração do monumento aos Bombeiros Portugueses.,– The highlight was the inauguration of the monument to the Portuguese firefighters.,[sound:inauguração.ogg],
4579,satisfatório,satisfactory,os testes realizados apresentaram resultados em geral satisfatórios.,– The tests performed have yielded results that are generally satisfactory.,[sound:satisfatório.ogg],
4580,gótico,gothic,uma das mais conhecidas peças de arquitetura gótica é a catedral de Notre Dame.,– One of the most well-known pieces of Gothic architecture is the Cathedral of Notre Dame.,[sound:gótico.ogg],
4581,sumário,"brief, summary [BP]",o sumário do caso foi apresentado ao juiz.,– The briefs from the case were given to the judge.,[sound:sumário.ogg],
4582,politécnico,polytechnic,em 1982 ele licenciou-se pelo departamento electrotécnico do Instituto Politécnico.,–In 1982 he received his degree from the department of electronics in the Polytechnic Institute.,[sound:politécnico.ogg],
4583,nulo,"void, null",na eleição houve 12% de votos nulos.,"– In the election, 12% of the votes were void.",[sound:nulo.ogg],
4584,protestante,protestant,os Baptistas do Sul é a maior igreja protestante norte-americana.,– The Southern Baptist Church is the largest Protestant church in North America.,[sound:protestante.ogg],
4585,autárquico,non-governmental [EP],o poder autárquico tem estado nas mãos de uma pequena oligarquia [EP].,– The non-governmental power has been in the hands of a small oligarchy.,[sound:autárquico.ogg],
4586,interrogação,"question, interrogation",essas interrogações eram tão inteligentes que nos obrigavam a pensar.,– Those questions were so intelligent that they made us think.,[sound:interrogação.ogg],
4587,terapia,"therapy, treatment",a terapia consiste em infusão de líquidos intravenosos e eventual cirurgia.,– The treatment consists of an infusion of intravenous liquids and eventual surgery.,[sound:terapia.ogg],
4588,temperamento,temperament,meu temperamento não combinava com a rigidez do exército.,– My temperament didn’t work with the discipline of the army.,[sound:temperamento.ogg],
4589,arbitragem,arbitration,a arbitragem é preferível ao conflito como meio de solucionar as disputas.,– Arbitration is preferable to conflict as a means to resolve disputes.,[sound:arbitragem.ogg],
4590,falecido,deceased,"por determinação do falecido monarca, Dom Pedro deveria ocupar o trono.","– By decree of the deceased monarch, Dom Pedro was to assume the throne.",[sound:falecido.ogg],
4591,furioso,"sharp, furious",as relações raciais sul-africanas foram alvo de furiosas críticas.,– South African racial relations were the target of sharp criticisms.,[sound:furioso.ogg],
4592,proteína,protein,"a ingestão excessiva de glúcidos, proteínas e lípidos está associada à arterosclerose.","– The excessive ingestion of sugars, proteins and fats is associated with arteriosclerosis.",[sound:proteína.ogg],
4593,extra,"extra, added",o ano tem um dia extra acrescentado cada quatro anos.,– The year has an extra day added to it every four years.,[sound:extra.ogg],
4594,bordado,"embroidered, embroidery",enrolava a lã e metia o trabalho no saco de linho bordado.,– She rolled up the wool and placed it in the embroidered linen bag.,[sound:bordado.ogg],
4595,coesão,cohesion,"devido a sua grande capacidade de coesão, a cola mantém-nos unidos.","– Due to its great cohesive capacity, the glue keeps them both together.",[sound:coesão.ogg],
4596,colonização,"colonization, colonizing",a Inglaterra foi responsável pela colonização da América do Norte.,– England was responsible for the colonization of North America.,[sound:colonização.ogg],
4597,proporcional,proportional,o benefício deve ser proporcional ao tempo trabalhado.,– The benefits should be proportional to the time worked.,[sound:proporcional.ogg],
4598,psicólogo,psychologist,"dizem os psicólogos que as crianças devem crescer, tendo um animal por perto.",– Psychologists say that children should grow up having an animal close by.,[sound:psicólogo.ogg],
4599,acionar,"to activate, put into action",a acção oscilatória pode ser utilizada para accionar bombas.,– Oscillatory action can be utilized to activate bombs.,[sound:acionar.ogg],
4600,recair,"to go back to, revert to","a casa recaía no silêncio, o menino embrulhava-se nos cobertores.",– The house went back to being silent; the boy wrapped himself in his covers.,[sound:recair.ogg],
4601,equívoco,"error, equivocal",é um equívoco reduzir a liberalização comercial ao neoliberalismo.,– It is an error to reduce commercial liberalization to neo-liberalism.,[sound:equívoco.ogg],
4602,desconto,discount,os empreiteiros estão dando um desconto de 21%.,– The contractors are giving a 21% discount.,[sound:desconto.ogg],
4603,espinho,thorn,um espinho da rosa me arranhava a pele.,–A rose thorn was scratching my skin.,[sound:espinho.ogg],
4604,espinha,"spine, fish bone, acne","ele sentiu pela espinha um arrepio, e o coração encolher-se.",– He felt a shiver go up his spine and his heart tightening.,[sound:espinha.ogg],
4605,esqueleto,skeleton,"um esqueleto de Tyrannosaurus rex, com o crânio completo, foi desenterrado.",–A Tyrannosaurus Rex skeleton with an intact cranium was excavated.,[sound:esqueleto.ogg],
4606,metodologia,methodology,a metodologia científica tem evoluído muito nas últimas décadas.,– Scientific methodology has evolved a great deal in recent decades.,[sound:metodologia.ogg],
4607,teclado,keyboard,o pianista corria as mãos pelo teclado e tocava uma valsa.,"– The pianist ran his hands up and down the keyboard, playing a waltz.",[sound:teclado.ogg],
